#,Date-Time (CEST/CET),Temperature   (°C),RH   (%),Dew Point   (°C),Host Connected,End of File
7075,06/20/2025 02:50:00,7.99,90.96,6.61,,
7076,06/20/2025 03:00:00,7.93,91.42,6.63,,
7077,06/20/2025 03:10:00,7.82,90.89,6.43,,
7078,06/20/2025 03:20:00,7.75,90.93,6.37,,
7079,06/20/2025 03:30:00,7.55,90.22,6.06,,
7080,06/20/2025 03:40:00,7.35,90.98,5.99,,
7081,06/20/2025 03:50:00,7.30,91.59,6.03,,
7082,06/20/2025 04:00:00,7.29,91.95,6.08,,
7083,06/20/2025 04:10:00,7.15,91.44,5.86,,
7084,06/20/2025 04:20:00,7.02,91.24,5.70,,
7085,06/20/2025 04:30:00,6.87,90.89,5.49,,
7086,06/20/2025 04:40:00,6.66,90.71,5.25,,
7087,06/20/2025 04:50:00,6.56,91.62,5.30,,
7088,06/20/2025 05:00:00,6.43,91.67,5.18,,
7089,06/20/2025 05:10:00,6.36,92.04,5.16,,
7090,06/20/2025 05:20:00,6.36,92.43,5.23,,
7091,06/20/2025 05:30:00,6.30,92.33,5.16,,
7092,06/20/2025 05:40:00,6.17,91.90,4.96,,
7093,06/20/2025 05:50:00,6.10,92.17,4.93,,
7094,06/20/2025 06:00:00,6.15,92.89,5.09,,
7095,06/20/2025 06:10:00,6.30,93.57,5.35,,
7096,06/20/2025 06:20:00,6.66,94.19,5.80,,
7097,06/20/2025 06:30:00,6.98,94.35,6.14,,
7098,06/20/2025 06:40:00,7.58,95.18,6.87,,
7099,06/20/2025 06:50:00,8.38,95.44,7.71,,
7100,06/20/2025 07:00:00,9.12,95.30,8.42,,
7101,06/20/2025 07:10:00,9.63,93.68,8.67,,
7102,06/20/2025 07:20:00,10.31,88.70,8.54,,
7103,06/20/2025 07:30:00,11.44,82.18,8.52,,
7104,06/20/2025 07:40:00,12.37,81.13,9.24,,
7105,06/20/2025 07:50:00,13.08,78.31,9.41,,
7106,06/20/2025 08:00:00,13.70,76.07,9.58,,
7107,06/20/2025 08:10:00,14.15,75.16,9.83,,
7108,06/20/2025 08:20:00,14.65,73.27,9.93,,
7109,06/20/2025 08:30:00,15.27,72.28,10.33,,
7110,06/20/2025 08:40:00,15.68,72.02,10.67,,
7111,06/20/2025 08:50:00,16.19,68.63,10.44,,
7112,06/20/2025 09:00:00,16.41,64.50,9.71,,
7113,06/20/2025 09:10:00,16.42,67.40,10.38,,
7114,06/20/2025 09:20:00,16.76,67.18,10.66,,
7115,06/20/2025 09:30:00,16.93,65.57,10.46,,
7116,06/20/2025 09:40:00,17.23,65.69,10.77,,
7117,06/20/2025 09:50:00,17.30,62.40,10.06,,
7118,06/20/2025 10:00:00,17.63,64.43,10.86,,
7119,06/20/2025 10:10:00,17.97,62.56,10.74,,
7120,06/20/2025 10:20:00,18.18,63.78,11.22,,
7121,06/20/2025 10:30:00,18.29,63.10,11.17,,
7122,06/20/2025 10:40:00,18.78,62.61,11.51,,
7123,06/20/2025 10:50:00,19.06,62.78,11.82,,
7124,06/20/2025 11:00:00,19.72,59.66,11.67,,
7125,06/20/2025 11:10:00,20.46,57.39,11.78,,
7126,06/20/2025 11:20:00,20.51,56.02,11.46,,
7127,06/20/2025 11:30:00,20.94,57.16,12.17,,
7128,06/20/2025 11:40:00,21.15,53.40,11.33,,
7129,06/20/2025 11:50:00,21.16,55.85,12.01,,
7130,06/20/2025 12:00:00,21.58,51.20,11.08,,
7131,06/20/2025 12:10:00,21.73,57.60,13.01,,
7132,06/20/2025 12:20:00,21.81,52.90,11.80,,
7133,06/20/2025 12:30:00,21.89,50.38,11.13,,
7134,06/20/2025 12:40:00,21.50,50.20,10.72,,
7135,06/20/2025 12:50:00,21.59,52.65,11.52,,
7136,06/20/2025 13:00:00,21.80,49.86,10.89,,
7137,06/20/2025 13:10:00,21.81,46.96,10.00,,
7138,06/20/2025 13:20:00,21.76,49.24,10.67,,
7139,06/20/2025 13:30:00,22.12,44.41,9.45,,
7140,06/20/2025 13:40:00,21.88,38.62,7.17,,
7141,06/20/2025 13:50:00,21.13,45.70,8.97,,
7142,06/20/2025 14:00:00,20.64,48.94,9.55,,
7143,06/20/2025 14:10:00,20.46,47.07,8.81,,
7144,06/20/2025 14:20:00,20.46,46.96,8.77,,
7145,06/20/2025 14:30:00,20.32,51.94,10.14,,
7146,06/20/2025 14:40:00,20.32,49.39,9.39,,
7147,06/20/2025 14:50:00,20.20,50.90,9.73,,
7148,06/20/2025 15:00:00,20.28,46.54,8.47,,
7149,06/20/2025 15:10:00,20.55,50.01,9.79,,
7150,06/20/2025 15:20:00,20.51,48.29,9.23,,
7151,06/20/2025 15:30:00,20.40,48.21,9.10,,
7152,06/20/2025 15:40:00,20.54,49.73,9.69,,
7153,06/20/2025 15:50:00,20.75,53.21,10.90,,
7154,06/20/2025 16:00:00,20.71,50.81,10.17,,
7155,06/20/2025 16:10:00,20.76,47.96,9.36,,
7156,06/20/2025 16:20:00,20.63,50.15,9.91,,
7157,06/20/2025 16:30:00,20.63,47.54,9.11,,
7158,06/20/2025 16:40:00,20.49,49.72,9.65,,
7159,06/20/2025 16:50:00,20.34,50.64,9.78,,
7160,06/20/2025 17:00:00,20.28,49.30,9.33,,
7161,06/20/2025 17:10:00,20.25,54.10,10.68,,
7162,06/20/2025 17:20:00,20.18,51.37,9.85,,
7163,06/20/2025 17:30:00,20.14,54.04,10.57,,
7164,06/20/2025 17:40:00,20.04,51.62,9.79,,
7165,06/20/2025 17:50:00,20.02,56.99,11.26,,
7166,06/20/2025 18:00:00,20.03,52.16,9.94,,
7167,06/20/2025 18:10:00,20.09,50.79,9.59,,
7168,06/20/2025 18:20:00,20.06,53.27,10.28,,
7169,06/20/2025 18:30:00,19.86,57.82,11.33,,
7170,06/20/2025 18:40:00,19.69,55.22,10.47,,
7171,06/20/2025 18:50:00,19.54,58.18,11.12,,
7172,06/20/2025 19:00:00,19.29,55.69,10.23,,
7173,06/20/2025 19:10:00,19.25,59.61,11.21,,
7174,06/20/2025 19:20:00,19.00,53.50,9.36,,
7175,06/20/2025 19:30:00,19.11,54.83,9.83,,
7176,06/20/2025 19:40:00,18.96,55.74,9.93,,
7177,06/20/2025 19:50:00,18.66,57.84,10.21,,
7178,06/20/2025 20:00:00,18.37,56.00,9.45,,
7179,06/20/2025 20:10:00,17.97,64.14,11.11,,
7180,06/20/2025 20:20:00,17.50,59.11,9.45,,
7181,06/20/2025 20:30:00,17.01,59.44,9.06,,
7182,06/20/2025 20:40:00,16.50,63.66,9.61,,
7183,06/20/2025 20:50:00,15.95,65.67,9.54,,
7184,06/20/2025 21:00:00,15.54,63.56,8.67,,
7185,06/20/2025 21:10:00,15.07,67.04,9.01,,
7186,06/20/2025 21:20:00,14.51,69.91,9.10,,
7187,06/20/2025 21:30:00,14.05,68.50,8.36,,
7188,06/20/2025 21:40:00,13.64,69.62,8.20,,
7189,06/20/2025 21:50:00,13.21,73.16,8.52,,
7190,06/20/2025 22:00:00,12.79,72.63,8.01,,
7191,06/20/2025 22:10:00,12.41,73.94,7.90,,
7192,06/20/2025 22:20:00,12.01,73.98,7.53,,
7193,06/20/2025 22:30:00,11.66,75.95,7.57,,
7194,06/20/2025 22:40:00,11.39,76.26,7.37,,
7195,06/20/2025 22:50:00,11.04,78.01,7.37,,
7196,06/20/2025 23:00:00,10.65,79.64,7.29,,
7197,06/20/2025 23:10:00,10.24,80.68,7.08,,
7198,06/20/2025 23:20:00,9.91,81.54,6.91,,
7199,06/20/2025 23:30:00,9.61,83.14,6.90,,
7200,06/20/2025 23:40:00,9.42,83.89,6.85,,
7201,06/20/2025 23:50:00,9.20,84.60,6.75,,
7202,06/21/2025 00:00:00,9.04,85.92,6.82,,
7203,06/21/2025 00:10:00,8.91,84.95,6.53,,
7204,06/21/2025 00:20:00,8.70,84.94,6.31,,
7205,06/21/2025 00:30:00,8.43,86.07,6.24,,
7206,06/21/2025 00:40:00,8.22,87.61,6.30,,
7207,06/21/2025 00:50:00,8.07,88.01,6.22,,
7208,06/21/2025 01:00:00,7.97,88.33,6.16,,
7209,06/21/2025 01:10:00,7.83,88.40,6.04,,
7210,06/21/2025 01:20:00,7.75,89.62,6.16,,
7211,06/21/2025 01:30:00,7.72,89.22,6.06,,
7212,06/21/2025 01:40:00,7.61,88.98,5.92,,
7213,06/21/2025 01:50:00,7.61,89.61,6.02,,
7214,06/21/2025 02:00:00,7.54,88.76,5.81,,
7215,06/21/2025 02:10:00,7.38,88.97,5.68,,
7216,06/21/2025 02:20:00,7.23,88.71,5.49,,
7217,06/21/2025 02:30:00,7.09,88.72,5.36,,
7218,06/21/2025 02:40:00,6.88,89.04,5.21,,
7219,06/21/2025 02:50:00,6.85,90.34,5.39,,
7220,06/21/2025 03:00:00,6.73,90.39,5.28,,
7221,06/21/2025 03:10:00,6.61,90.09,5.11,,
7222,06/21/2025 03:20:00,6.51,90.42,5.06,,
7223,06/21/2025 03:30:00,6.40,89.89,4.87,,
7224,06/21/2025 03:40:00,6.33,90.78,4.93,,
7225,06/21/2025 03:50:00,6.25,91.30,4.94,,
7226,06/21/2025 04:00:00,6.24,91.72,5.00,,
7227,06/21/2025 04:10:00,6.26,91.70,5.02,,
7228,06/21/2025 04:20:00,6.30,91.91,5.09,,
7229,06/21/2025 04:30:00,6.13,91.31,4.83,,
7230,06/21/2025 04:40:00,6.04,91.19,4.71,,
7231,06/21/2025 04:50:00,5.97,91.62,4.72,,
7232,06/21/2025 05:00:00,5.92,91.22,4.60,,
7233,06/21/2025 05:10:00,5.78,91.26,4.47,,
7234,06/21/2025 05:20:00,5.70,91.56,4.44,,
7235,06/21/2025 05:30:00,5.69,92.31,4.55,,
7236,06/21/2025 05:40:00,5.79,92.47,4.67,,
7237,06/21/2025 05:50:00,5.77,92.34,4.63,,
7238,06/21/2025 06:00:00,5.84,92.82,4.78,,
7239,06/21/2025 06:10:00,6.00,93.46,5.03,,
7240,06/21/2025 06:20:00,6.22,93.71,5.29,,
7241,06/21/2025 06:30:00,6.52,94.01,5.63,,
7242,06/21/2025 06:40:00,7.18,95.05,6.45,,
7243,06/21/2025 06:50:00,8.12,95.34,7.42,,
7244,06/21/2025 07:00:00,9.16,95.53,8.49,,
7245,06/21/2025 07:10:00,9.92,94.25,9.05,,
7246,06/21/2025 07:20:00,10.71,91.28,9.36,,
7247,06/21/2025 07:30:00,11.68,87.23,9.64,,
7248,06/21/2025 07:40:00,12.74,85.81,10.44,,
7249,06/21/2025 07:50:00,13.91,82.76,11.04,,
7250,06/21/2025 08:00:00,14.73,77.19,10.79,,
7251,06/21/2025 08:10:00,15.36,77.86,11.53,,
7252,06/21/2025 08:20:00,16.17,76.40,12.03,,
7253,06/21/2025 08:30:00,16.87,74.66,12.36,,
7254,06/21/2025 08:40:00,17.69,74.06,13.03,,
7255,06/21/2025 08:50:00,18.63,70.39,13.15,,
7256,06/21/2025 09:00:00,19.75,61.26,12.10,,
7257,06/21/2025 09:10:00,20.48,55.77,11.36,,
7258,06/21/2025 09:20:00,20.85,57.63,12.20,,
7259,06/21/2025 09:30:00,20.94,55.94,11.84,,
7260,06/21/2025 09:40:00,21.32,55.00,11.93,,
7261,06/21/2025 09:50:00,21.62,57.21,12.81,,
7262,06/21/2025 10:00:00,21.88,52.49,11.74,,
7263,06/21/2025 10:10:00,22.22,51.98,11.91,,
7264,06/21/2025 10:20:00,22.43,52.23,12.18,,
7265,06/21/2025 10:30:00,22.94,51.35,12.39,,
7266,06/21/2025 10:40:00,22.78,45.38,10.37,,
7267,06/21/2025 10:50:00,22.94,48.61,11.55,,
7268,06/21/2025 11:00:00,23.06,48.36,11.58,,
7269,06/21/2025 11:10:00,23.28,46.07,11.06,,
7270,06/21/2025 11:20:00,23.54,46.37,11.39,,
7271,06/21/2025 11:30:00,23.75,46.16,11.51,,
7272,06/21/2025 11:40:00,24.40,42.75,10.94,,
7273,06/21/2025 11:50:00,24.61,43.99,11.56,,
7274,06/21/2025 12:00:00,24.58,43.31,11.30,,
7275,06/21/2025 12:10:00,25.36,40.34,10.93,,
7276,06/21/2025 12:20:00,25.16,40.89,10.95,,
7277,06/21/2025 12:30:00,24.98,43.84,11.84,,
7278,06/21/2025 12:40:00,25.51,37.92,10.14,,
7279,06/21/2025 12:50:00,25.71,41.04,11.50,,
7280,06/21/2025 13:00:00,26.09,40.99,11.82,,
7281,06/21/2025 13:10:00,26.05,44.25,12.95,,
7282,06/21/2025 13:20:00,26.19,39.05,11.18,,
7283,06/21/2025 13:30:00,26.15,39.13,11.17,,
7284,06/21/2025 13:40:00,25.77,40.30,11.28,,
7285,06/21/2025 13:50:00,25.32,43.45,12.02,,
7286,06/21/2025 14:00:00,24.73,39.33,9.99,,
7287,06/21/2025 14:10:00,24.43,44.48,11.57,,
7288,06/21/2025 14:20:00,24.46,42.87,11.04,,
7289,06/21/2025 14:30:00,24.34,41.06,10.29,,
7290,06/21/2025 14:40:00,24.40,38.75,9.47,,
7291,06/21/2025 14:50:00,24.30,37.75,8.99,,
7292,06/21/2025 15:00:00,24.29,39.73,9.74,,
7293,06/21/2025 15:10:00,24.59,38.43,9.51,,
7294,06/21/2025 15:20:00,24.90,40.36,10.53,,
7295,06/21/2025 15:30:00,24.80,37.14,9.20,,
7296,06/21/2025 15:40:00,24.94,35.95,8.84,,
7297,06/21/2025 15:50:00,25.08,36.96,9.37,,
7298,06/21/2025 16:00:00,25.10,37.84,9.74,,
7299,06/21/2025 16:10:00,25.00,41.71,11.11,,
7300,06/21/2025 16:20:00,25.05,34.30,8.24,,
7301,06/21/2025 16:30:00,25.08,35.74,8.88,,
7302,06/21/2025 16:40:00,25.12,37.18,9.49,,
7303,06/21/2025 16:50:00,25.08,42.36,11.42,,
7304,06/21/2025 17:00:00,24.82,40.44,10.48,,
7305,06/21/2025 17:10:00,24.65,37.08,9.04,,
7306,06/21/2025 17:20:00,24.68,39.51,10.01,,
7307,06/21/2025 17:30:00,24.61,38.08,9.40,,
7308,06/21/2025 17:40:00,24.74,38.27,9.59,,
7309,06/21/2025 17:50:00,24.87,39.22,10.07,,
7310,06/21/2025 18:00:00,24.50,38.74,9.56,,
7311,06/21/2025 18:10:00,24.35,40.39,10.05,,
7312,06/21/2025 18:20:00,24.53,40.99,10.42,,
7313,06/21/2025 18:30:00,24.53,39.43,9.84,,
7314,06/21/2025 18:40:00,24.50,39.43,9.82,,
7315,06/21/2025 18:50:00,24.50,43.09,11.15,,
7316,06/21/2025 19:00:00,24.41,39.60,9.80,,
7317,06/21/2025 19:10:00,24.53,39.17,9.74,,
7318,06/21/2025 19:20:00,24.49,41.97,10.75,,
7319,06/21/2025 19:30:00,24.42,41.99,10.69,,
7320,06/21/2025 19:40:00,24.15,43.58,11.00,,
7321,06/21/2025 19:50:00,23.49,45.60,11.09,,
7322,06/21/2025 20:00:00,23.21,41.68,9.49,,
7323,06/21/2025 20:10:00,22.55,52.07,12.24,,
7324,06/21/2025 20:20:00,22.06,49.17,10.92,,
7325,06/21/2025 20:30:00,21.55,55.17,12.20,,
7326,06/21/2025 20:40:00,20.94,54.97,11.57,,
7327,06/21/2025 20:50:00,20.27,57.99,11.75,,
7328,06/21/2025 21:00:00,19.70,57.96,11.21,,
7329,06/21/2025 21:10:00,19.30,56.89,10.56,,
7330,06/21/2025 21:20:00,18.76,60.82,11.05,,
7331,06/21/2025 21:30:00,18.13,62.85,10.96,,
7332,06/21/2025 21:40:00,17.51,63.22,10.46,,
7333,06/21/2025 21:50:00,16.99,70.22,11.54,,
7334,06/21/2025 22:00:00,16.49,68.73,10.74,,
7335,06/21/2025 22:10:00,16.04,68.63,10.29,,
7336,06/21/2025 22:20:00,15.53,69.29,9.94,,
7337,06/21/2025 22:30:00,15.09,69.96,9.66,,
7338,06/21/2025 22:40:00,14.68,70.03,9.29,,
7339,06/21/2025 22:50:00,14.28,74.53,9.83,,
7340,06/21/2025 23:00:00,13.93,75.20,9.62,,
7341,06/21/2025 23:10:00,13.68,76.21,9.58,,
7342,06/21/2025 23:20:00,13.51,76.08,9.39,,
7343,06/21/2025 23:30:00,13.44,76.41,9.39,,
7344,06/21/2025 23:40:00,13.18,74.35,8.73,,
7345,06/21/2025 23:50:00,12.95,76.32,8.90,,
7346,06/22/2025 00:00:00,12.78,76.39,8.75,,
7347,06/22/2025 00:10:00,12.59,77.22,8.72,,
7348,06/22/2025 00:20:00,12.29,78.13,8.60,,
7349,06/22/2025 00:30:00,12.12,78.89,8.58,,
7350,06/22/2025 00:40:00,11.97,78.52,8.36,,
7351,06/22/2025 00:50:00,11.85,78.76,8.29,,
7352,06/22/2025 01:00:00,11.82,79.20,8.34,,
7353,06/22/2025 01:10:00,11.69,76.47,7.70,,
7354,06/22/2025 01:20:00,11.60,79.93,8.27,,
7355,06/22/2025 01:30:00,11.52,77.15,7.66,,
7356,06/22/2025 01:40:00,11.33,80.44,8.10,,
7357,06/22/2025 01:50:00,11.10,81.60,8.08,,
7358,06/22/2025 02:00:00,10.84,81.48,7.81,,
7359,06/22/2025 02:10:00,10.62,82.78,7.82,,
7360,06/22/2025 02:20:00,10.54,83.86,7.94,,
7361,06/22/2025 02:30:00,10.46,83.83,7.86,,
7362,06/22/2025 02:40:00,10.51,83.89,7.91,,
7363,06/22/2025 02:50:00,10.57,84.16,8.02,,
7364,06/22/2025 03:00:00,10.55,84.91,8.13,,
7365,06/22/2025 03:10:00,10.54,84.50,8.05,,
7366,06/22/2025 03:20:00,10.50,84.93,8.08,,
7367,06/22/2025 03:30:00,10.49,85.72,8.21,,
7368,06/22/2025 03:40:00,10.43,85.86,8.18,,
7369,06/22/2025 03:50:00,10.41,86.73,8.31,,
7370,06/22/2025 04:00:00,10.39,86.98,8.33,,
7371,06/22/2025 04:10:00,10.38,86.04,8.16,,
7372,06/22/2025 04:20:00,10.35,86.88,8.27,,
7373,06/22/2025 04:30:00,10.34,86.61,8.21,,
7374,06/22/2025 04:40:00,10.34,86.67,8.22,,
7375,06/22/2025 04:50:00,10.36,86.85,8.27,,
7376,06/22/2025 05:00:00,10.37,86.81,8.28,,
7377,06/22/2025 05:10:00,10.38,86.20,8.18,,
7378,06/22/2025 05:20:00,10.38,85.30,8.03,,
7379,06/22/2025 05:30:00,10.42,86.27,8.24,,
7380,06/22/2025 05:40:00,10.55,86.55,8.41,,
7381,06/22/2025 05:50:00,10.63,86.26,8.44,,
7382,06/22/2025 06:00:00,10.72,87.27,8.70,,
7383,06/22/2025 06:10:00,10.96,87.22,8.93,,
7384,06/22/2025 06:20:00,11.22,86.60,9.08,,
7385,06/22/2025 06:30:00,11.48,87.40,9.48,,
7386,06/22/2025 06:40:00,11.98,86.10,9.74,,
7387,06/22/2025 06:50:00,12.82,85.21,10.42,,
7388,06/22/2025 07:00:00,13.82,82.25,10.86,,
7389,06/22/2025 07:10:00,14.70,80.11,11.32,,
7390,06/22/2025 07:20:00,15.68,80.28,12.31,,
7391,06/22/2025 07:30:00,16.55,74.02,11.92,,
7392,06/22/2025 07:40:00,17.34,73.39,12.55,,
7393,06/22/2025 07:50:00,18.19,68.21,12.25,,
7394,06/22/2025 08:00:00,19.20,67.82,13.13,,
7395,06/22/2025 08:10:00,20.32,67.81,14.20,,
7396,06/22/2025 08:20:00,21.38,64.06,14.33,,
7397,06/22/2025 08:30:00,22.24,61.02,14.39,,
7398,06/22/2025 08:40:00,22.83,60.51,14.81,,
7399,06/22/2025 08:50:00,23.15,57.60,14.35,,
7400,06/22/2025 09:00:00,23.59,59.16,15.18,,
7401,06/22/2025 09:10:00,23.87,60.69,15.84,,
7402,06/22/2025 09:20:00,24.44,58.38,15.76,,
7403,06/22/2025 09:30:00,25.18,55.10,15.55,,
7404,06/22/2025 09:40:00,25.81,56.36,16.49,,
7405,06/22/2025 09:50:00,26.42,48.87,14.83,,
7406,06/22/2025 10:00:00,26.95,49.25,15.43,,
7407,06/22/2025 10:10:00,27.66,50.30,16.41,,
7408,06/22/2025 10:20:00,28.02,51.68,17.17,,
7409,06/22/2025 10:30:00,28.52,46.17,15.85,,
7410,06/22/2025 10:40:00,28.63,43.75,15.11,,
7411,06/22/2025 10:50:00,28.75,46.90,16.31,,
7412,06/22/2025 11:00:00,29.19,42.66,15.22,,
7413,06/22/2025 11:10:00,29.41,42.51,15.36,,
7414,06/22/2025 11:20:00,29.83,42.75,15.83,,
7415,06/22/2025 11:30:00,30.31,37.32,14.14,,
7416,06/22/2025 11:40:00,30.60,36.63,14.11,,
7417,06/22/2025 11:50:00,30.40,40.57,15.52,,
7418,06/22/2025 12:00:00,30.45,40.41,15.50,,
7419,06/22/2025 12:10:00,30.47,36.59,13.98,,
7420,06/22/2025 12:20:00,30.57,35.71,13.70,,
7421,06/22/2025 12:30:00,30.72,38.30,14.91,,
7422,06/22/2025 12:40:00,30.98,38.29,15.14,,
7423,06/22/2025 12:50:00,31.22,38.00,15.23,,
7424,06/22/2025 13:00:00,31.20,35.51,14.16,,
7425,06/22/2025 13:10:00,30.76,38.60,15.06,,
7426,06/22/2025 13:20:00,30.82,37.60,14.71,,
7427,06/22/2025 13:30:00,31.04,35.84,14.16,,
7428,06/22/2025 13:40:00,30.37,34.91,13.17,,
7429,06/22/2025 13:50:00,29.70,37.10,13.51,,
7430,06/22/2025 14:00:00,29.44,38.04,13.67,,
7431,06/22/2025 14:10:00,29.28,36.69,12.97,,
7432,06/22/2025 14:20:00,29.31,34.93,12.25,,
7433,06/22/2025 14:30:00,29.27,35.62,12.51,,
7434,06/22/2025 14:40:00,29.24,35.71,12.53,,
7435,06/22/2025 14:50:00,29.27,35.82,12.59,,
7436,06/22/2025 15:00:00,29.32,38.80,13.87,,
7437,06/22/2025 15:10:00,29.44,33.96,11.93,,
7438,06/22/2025 15:20:00,29.49,38.04,13.72,,
7439,06/22/2025 15:30:00,29.51,40.86,14.84,,
7440,06/22/2025 15:40:00,29.52,38.29,13.84,,
7441,06/22/2025 15:50:00,29.59,40.75,14.87,,
7442,06/22/2025 16:00:00,29.53,38.71,14.02,,
7443,06/22/2025 16:10:00,29.56,34.11,12.10,,
7444,06/22/2025 16:20:00,29.35,39.78,14.28,,
7445,06/22/2025 16:30:00,29.26,40.06,14.30,,
7446,06/22/2025 16:40:00,28.94,40.08,14.04,,
7447,06/22/2025 16:50:00,28.77,37.60,12.90,,
7448,06/22/2025 17:00:00,28.80,35.49,12.05,,
7449,06/22/2025 17:10:00,28.89,36.34,12.48,,
7450,06/22/2025 17:20:00,28.85,42.91,15.00,,
7451,06/22/2025 17:30:00,28.50,43.63,14.95,,
7452,06/22/2025 17:40:00,28.23,36.52,11.97,,
7453,06/22/2025 17:50:00,28.23,39.22,13.06,,
7454,06/22/2025 18:00:00,27.97,44.45,14.76,,
7455,06/22/2025 18:10:00,27.54,42.29,13.60,,
7456,06/22/2025 18:20:00,27.21,44.73,14.17,,
7457,06/22/2025 18:30:00,26.87,43.52,13.44,,
7458,06/22/2025 18:40:00,26.71,45.17,13.87,,
7459,06/22/2025 18:50:00,26.64,44.57,13.60,,
7460,06/22/2025 19:00:00,26.46,45.54,13.76,,
7461,06/22/2025 19:10:00,26.30,45.71,13.68,,
7462,06/22/2025 19:20:00,26.02,50.88,15.08,,
7463,06/22/2025 19:30:00,25.72,48.96,14.21,,
7464,06/22/2025 19:40:00,25.29,49.64,14.03,,
7465,06/22/2025 19:50:00,24.78,52.42,14.40,,
7466,06/22/2025 20:00:00,24.17,52.67,13.91,,
7467,06/22/2025 20:10:00,23.60,58.13,14.91,,
7468,06/22/2025 20:20:00,23.11,58.94,14.67,,
7469,06/22/2025 20:30:00,22.63,54.79,13.09,,
7470,06/22/2025 20:40:00,22.20,59.80,14.03,,
7471,06/22/2025 20:50:00,21.65,61.36,13.92,,
7472,06/22/2025 21:00:00,21.05,60.17,13.05,,
7473,06/22/2025 21:10:00,20.47,59.38,12.30,,
7474,06/22/2025 21:20:00,19.92,63.43,12.79,,
7475,06/22/2025 21:30:00,19.40,63.30,12.27,,
7476,06/22/2025 21:40:00,18.99,62.18,11.61,,
7477,06/22/2025 21:50:00,18.65,60.89,10.97,,
7478,06/22/2025 22:00:00,18.48,61.69,11.00,,
7479,06/22/2025 22:10:00,18.23,63.56,11.22,,
7480,06/22/2025 22:20:00,17.88,67.43,11.78,,
7481,06/22/2025 22:30:00,17.51,66.56,11.23,,
7482,06/22/2025 22:40:00,17.22,66.08,10.85,,
7483,06/22/2025 22:50:00,17.06,67.97,11.12,,
7484,06/22/2025 23:00:00,16.73,67.90,10.79,,
7485,06/22/2025 23:10:00,16.46,67.90,10.53,,
7486,06/22/2025 23:20:00,16.24,68.13,10.37,,
7487,06/22/2025 23:30:00,16.18,68.80,10.46,,
7488,06/22/2025 23:40:00,16.28,70.47,10.91,,
7489,06/22/2025 23:50:00,16.47,69.71,10.94,,
7490,06/23/2025 00:00:00,16.45,71.24,11.24,,
7491,06/23/2025 00:10:00,16.35,70.48,10.99,,
7492,06/23/2025 00:20:00,16.31,69.63,10.77,,
7493,06/23/2025 00:30:00,16.26,66.51,10.03,,
7494,06/23/2025 00:40:00,16.29,65.32,9.79,,
7495,06/23/2025 00:50:00,16.37,65.72,9.96,,
7496,06/23/2025 01:00:00,16.45,65.40,9.96,,
7497,06/23/2025 01:10:00,16.58,69.43,10.98,,
7498,06/23/2025 01:20:00,16.66,69.82,11.15,,
7499,06/23/2025 01:30:00,16.86,73.86,12.18,,
7500,06/23/2025 01:40:00,17.08,74.66,12.57,,
7501,06/23/2025 01:50:00,17.25,69.97,11.74,,
7502,06/23/2025 02:00:00,17.54,69.51,11.92,,
7503,06/23/2025 02:10:00,17.84,70.05,12.33,,
7504,06/23/2025 02:20:00,17.72,68.12,11.78,,
7505,06/23/2025 02:30:00,17.50,71.79,12.37,,
7506,06/23/2025 02:40:00,17.44,71.62,12.27,,
7507,06/23/2025 02:50:00,17.61,67.56,11.55,,
7508,06/23/2025 03:00:00,17.82,69.60,12.21,,
7509,06/23/2025 03:10:00,18.03,69.22,12.32,,
7510,06/23/2025 03:20:00,18.19,70.31,12.71,,
7511,06/23/2025 03:30:00,18.35,67.27,12.19,,
7512,06/23/2025 03:40:00,18.52,70.74,13.12,,
7513,06/23/2025 03:50:00,18.71,66.82,12.44,,
7514,06/23/2025 04:00:00,18.77,71.65,13.56,,
7515,06/23/2025 04:10:00,19.11,74.91,14.58,,
7516,06/23/2025 04:20:00,18.24,81.79,15.10,,
7517,06/23/2025 04:30:00,17.70,86.11,15.37,,
7518,06/23/2025 04:40:00,17.30,87.78,15.27,,
7519,06/23/2025 04:50:00,17.16,88.70,15.30,,
7520,06/23/2025 05:00:00,17.00,88.68,15.13,,
7521,06/23/2025 05:10:00,16.77,87.56,14.72,,
7522,06/23/2025 05:20:00,16.47,89.12,14.69,,
7523,06/23/2025 05:30:00,16.27,89.04,14.48,,
7524,06/23/2025 05:40:00,16.00,89.30,14.26,,
7525,06/23/2025 05:50:00,15.86,89.83,14.21,,
7526,06/23/2025 06:00:00,15.81,90.54,14.28,,
7527,06/23/2025 06:10:00,15.92,91.57,14.57,,
7528,06/23/2025 06:20:00,16.12,92.01,14.84,,
7529,06/23/2025 06:30:00,16.46,92.45,15.25,,
7530,06/23/2025 06:40:00,16.73,92.62,15.55,,
7531,06/23/2025 06:50:00,17.00,92.61,15.81,,
7532,06/23/2025 07:00:00,17.20,92.79,16.04,,
7533,06/23/2025 07:10:00,17.52,92.66,16.34,,
7534,06/23/2025 07:20:00,17.69,92.92,16.56,,
7535,06/23/2025 07:30:00,18.24,93.14,17.13,,
7536,06/23/2025 07:40:00,18.62,92.74,17.44,,
7537,06/23/2025 07:50:00,19.09,91.43,17.68,,
7538,06/23/2025 08:00:00,19.60,90.16,17.97,,
7539,06/23/2025 08:10:00,20.18,88.12,18.18,,
